PostId,OpenStatus
94105,off topic
94106,off topic
94107,open
94108,off topic
94113,not constructive
94118,open
94124,not a real question
94127,open
94131,not a real question
94132,not a real question
94133,open
94135,off topic
94140,open
94144,not a real question
94145,not constructive
94147,not a real question
94149,open
94153,not a real question
94159,not a real question
94162,open
94165,off topic
94166,open
94167,not constructive
94168,open
94169,off topic
94172,not a real question
94175,not a real question
94177,off topic
94178,not a real question
94180,open
94183,not a real question
94184,not constructive
94185,not a real question
94188,not constructive
94190,not a real question
94192,not a real question
94196,not a real question
94197,not a real question
94198,not constructive
94200,not a real question
94204,not a real question
94205,not a real question
94210,not a real question
94215,open
94217,open
94220,not a real question
94222,not a real question
94223,not a real question
94225,not a real question
94227,not a real question
94228,open
94232,not constructive
94237,not constructive
94238,open
94239,not a real question
94240,open
94241,open
94242,not a real question
94245,not a real question
94246,open
94247,not a real question
94248,not constructive
94249,not a real question
94257,not a real question
94261,off topic
94263,not constructive
94264,not constructive
94272,open
94275,open
94277,not constructive
94278,not a real question
94279,not a real question
94280,not constructive
94281,open
94287,open
94288,not a real question
94291,not a real question
94293,open
94299,not constructive
94300,not a real question
94302,not a real question
94303,not a real question
94304,not a real question
94310,not a real question
94316,not a real question
94317,not a real question
94318,open
94320,open
94323,not a real question
94324,open
94326,open
94327,not a real question
94332,open
94333,not a real question
94334,open
94335,off topic
94338,not a real question
94342,not constructive
94352,not a real question
94353,not a real question
94355,not a real question
94361,not a real question
94362,not a real question
94364,open
94365,not a real question
94368,not a real question
94372,off topic
94374,not a real question
94376,not a real question
94379,open
94381,not a real question
94382,not a real question
94390,open
94391,not a real question
94394,not a real question
94396,not a real question
94397,not a real question
94401,not a real question
94402,not constructive
94403,open
94404,open
94407,not a real question
94412,not a real question
94416,not a real question
94425,not a real question
94427,open
94430,off topic
94432,open
94435,open
94438,off topic
94441,not a real question
94442,open
94445,open
94451,not a real question
94452,not a real question
94456,not a real question
94459,not a real question
94462,open
94468,open
94478,not a real question
94481,off topic
94483,not a real question
94488,not a real question
94490,not a real question
94491,open
94492,not a real question
94495,off topic
94500,open
94501,open
94502,not a real question
94503,not a real question
94505,open
94507,not a real question
94512,open
94513,not a real question
94514,off topic
94518,not a real question
94522,open
94523,open
94527,not a real question
94528,not a real question
94530,not constructive
94531,open
94535,off topic
94537,not a real question
94539,open
94544,open
94545,not a real question
94547,open
94553,not a real question
94554,open
94559,open
94560,open
94561,not constructive
94563,not a real question
94570,off topic
94571,not a real question
94572,not a real question
94573,open
94574,open
94575,not a real question
94579,not a real question
94580,not a real question
94584,not a real question
94586,off topic
94587,off topic
94588,off topic
94589,open
94590,not a real question
94591,open
94593,not a real question
94596,not a real question
94597,open
94598,open
94602,open
94604,not a real question
94608,not constructive
94610,open
94615,open
94624,off topic
94630,not a real question
94632,not a real question
94633,not a real question
94634,not a real question
94635,not a real question
94642,open
94644,not constructive
94645,not a real question
94651,not a real question
94654,open
94655,not a real question
94656,open
94657,off topic
94658,not a real question
94661,off topic
94662,not a real question
94664,not a real question
94672,not constructive
94674,open
94678,off topic
94679,open
94683,not a real question
94688,open
94689,open
94692,not a real question
94694,not a real question
94695,off topic
94696,not a real question
94699,not a real question
94702,not constructive
94703,open
94706,open
94709,not constructive
94714,not a real question
94716,not a real question
94721,not a real question
94722,not a real question
94723,not a real question
94724,off topic
94727,not a real question
94730,not a real question
94732,not a real question
94734,not a real question
94737,not a real question
94751,not a real question
94753,not a real question
94755,open
